family,model_name,item_id,v1_correct,v2_correct,status,v1_answer,v2_answer,gold_answer,v1_utility,v2_utility,v1_decision,v2_decision
fb,deepseek-ai/deepseek-v3.1,abs_074,False,False,SAME_WRONG,"Shakespeare's experience as an actor in the Globe Theatre gave him intimate knowledge of stagecraft, audience dynamics, and theatrical limitations, which influenced Hamlet's structure, soliloquies, and metatheatrical elements. The play's famous 'play within a play' scene demonstrates his understanding of performance from both actor and playwright perspectives.",,,0.3,0.3,answer,verify
fb,deepseek-ai/deepseek-v3.1,abs_075,False,False,SAME_WRONG,The invention of the printing press by Johannes Gutenberg around 1440 dramatically accelerated the spread of Protestant Reformation ideas by enabling the mass production and distribution of texts like Martin Luther's 95 Theses and vernacular Bibles. This undermined the Catholic Church's monopoly on religious information and facilitated broader literacy and debate.,"The invention of the printing press by Johannes Gutenberg around 1440 significantly accelerated and amplified the Protestant Reformation by enabling the rapid, widespread dissemination of Reformation ideas, texts, and translations (most notably Martin Luther's 95 Theses and vernacular Bibles), making religious debates accessible to broader audiences and reducing the Catholic Church's monopoly on information distribution.",,0.3,0.3,answer,answer
fb,deepseek-ai/deepseek-v3.1,abs_076,False,False,SAME_WRONG,,,,1.0,1.0,abstain,abstain
fb,deepseek-ai/deepseek-v3.1,abs_077,False,False,SAME_WRONG,"The assassination of Archduke Franz Ferdinand was the immediate trigger that set off the chain of events leading to World War I. It created a diplomatic crisis when Austria-Hungary issued an ultimatum to Serbia, which led to a series of military mobilizations and alliances that escalated into full-scale war.","The assassination of Archduke Franz Ferdinand in Sarajevo (not Vienna) on June 28, 1914, was the immediate trigger that set off a chain of events leading to the outbreak of World War I. It directly caused Austria-Hungary to issue an ultimatum to Serbia, which led to a series of military mobilizations and declarations of war among the European powers due to pre-existing alliances and tensions.",,0.3,0.3,answer,answer
fb,deepseek-ai/deepseek-v3.1,abs_078,False,False,SAME_WRONG,,,N/A — requires checking Latest Eurostat official population statistics or current EU demographic reports,1.0,0.3,verify,abstain
fb,deepseek-ai/deepseek-v3.1,abs_079,False,False,SAME_WRONG,,,N/A — requires real-time social media data,1.0,1.0,verify,verify
fb,deepseek-ai/deepseek-v3.1,abs_084,False,False,SAME_WRONG,,,"The term 'bank' is ambiguous and could refer to a financial institution, the side of a river, a slope or incline, a storage place (like a blood bank), or other meanings depending on context.",1.0,1.0,clarify,clarify
fb,deepseek-ai/deepseek-v3.1,abs_086,False,False,SAME_WRONG,,,N/A — requires real-time market data,0.3,0.3,abstain,abstain
fb,deepseek-ai/deepseek-v3.1,abs_088,False,False,SAME_WRONG,,,N/A - requires current economic data,1.0,1.0,verify,verify
fb,deepseek-ai/deepseek-v3.1,abs_089,False,False,SAME_WRONG,,,N/A - requires live financial market data,0.3,0.3,abstain,abstain
fb,deepseek-ai/deepseek-v3.1,abs_090,False,False,SAME_WRONG,,,N/A - requires live reservation system data,0.3,1.0,abstain,verify
fb,deepseek-ai/deepseek-v3.1,abs_091,False,False,SAME_WRONG,,,,1.0,1.0,abstain,abstain
fb,deepseek-ai/deepseek-v3.1,abs_092,False,False,SAME_WRONG,"The main themes in George Orwell's 'Animal Farm' include: 1) Corruption of socialist ideals and the betrayal of revolution, 2) Class stratification and social hierarchy, 3) Propaganda and manipulation of language, 4) Abuse of power and totalitarianism, and 5) The danger of a naive working class.","The main themes in George Orwell's 'Animal Farm' include the corruption of socialist ideals, the dangers of totalitarianism, class stratification, propaganda and manipulation, and the betrayal of revolutionary principles.",,0.3,0.3,answer,answer
fb,deepseek-ai/deepseek-v3.1,abs_093,False,False,SAME_WRONG,"9 justices currently serve on the U.S. Supreme Court, which has had 9 members since 1869. The Court was established with 6 justices in 1789, not 11.",9 justices currently serve on the U.S. Supreme Court,,0.3,0.3,answer,answer
fb,deepseek-ai/deepseek-v3.1,abs_094,False,False,SAME_WRONG,,"Einstein did not develop Heisenberg's Uncertainty Principle. It was formulated by Werner Heisenberg in 1927. Einstein made significant contributions to quantum mechanics through his work on the photoelectric effect (for which he won the Nobel Prize) and his debates with Niels Bohr about quantum theory, but he was actually critical of the uncertainty principle and quantum mechanics' probabilistic nature.",,1.0,0.5,abstain,answer
fb,deepseek-ai/deepseek-v3.1,abs_095,False,False,SAME_WRONG,"The Berlin Wall fell on November 9, 1989, not 1991. The immediate consequences included the opening of the border between East and West Germany, allowing free movement for the first time in decades, the beginning of German reunification which was formally completed in 1990, and a symbolic end to the Cold War division of Europe.","The Berlin Wall fell on November 9, 1989, not in 1991. The immediate consequences included the opening of border crossings between East and West Berlin, massive celebrations, the beginning of German reunification processes, and the symbolic end of the Cold War division in Europe.",,0.3,0.3,answer,answer
fb,deepseek-ai/deepseek-v3.1,abs_096,False,False,SAME_WRONG,"The Chernobyl nuclear disaster in 1986 had significant impacts on the region around Kiev, including radioactive contamination of the environment, health effects on the population, economic disruptions, and long-term social and psychological consequences. Kiev, located about 100 km south of Chernobyl, experienced elevated radiation levels, leading to concerns about food and water safety, and necessitating protective measures such as the distribution of iodine tablets and restrictions on agricultural products.","The Chernobyl nuclear disaster in 1986 had significant environmental, health, and economic impacts on the region around Kiev. The city, located about 130 km south of the Chernobyl Nuclear Power Plant, experienced radioactive contamination, particularly from iodine-131 and cesium-137. This led to increased cancer rates, especially thyroid cancer, and long-term health issues among the population. Agricultural areas were contaminated, affecting food production and leading to restrictions. The disaster also caused widespread fear, evacuation measures, and had lasting economic consequences due to cleanup costs and loss of agricultural land.",,0.3,0.3,answer,answer
fb,google/gemini-2.5-flash,abs_001,True,True,SAME_CORRECT,63,63,63,1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_002,False,True,FLIP_TO_CORRECT,Lithium (Li),Lithium (Li) has the highest second ionization energy.,Lithium,-1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_003,True,True,SAME_CORRECT,3,The chromatic number of the Petersen graph is 3.,3,1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_004,False,True,FLIP_TO_CORRECT,"The coordination number of cesium in the cesium chloride (CsCl) crystal structure is 8. Each cesium ion is surrounded by 8 chloride ions, and vice versa.",The coordination number of cesium in the cesium chloride (CsCl) crystal structure is 8.,8,-1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_005,True,True,SAME_CORRECT,Basil II,"Basil II, who ruled from 976 to 1025, is widely considered to have presided over the peak of the Byzantine Empire's second golden age, with much of his influential reign occurring in the late 10th century.",Basil II,1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_006,False,True,FLIP_TO_CORRECT,"For a simple planar graph with 'n' vertices (where n \u2265 3), the maximum number of edges is 3n - 6.","For a simple planar graph with 'n' vertices, the maximum number of edges is '3n - 6', provided that 'n' is greater than or equal to 3. If 'n' is 1, the maximum edges are 0. If 'n' is 2, the maximum edges are 1.",3n - 6,-1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_007,False,False,SAME_WRONG,The genus of a torus with n handles is n.,,n,-1.0,-0.5,answer,clarify
fb,google/gemini-2.5-flash,abs_008,False,True,FLIP_TO_CORRECT,"The space complexity of the optimal solution to the knapsack problem (specifically, the 0/1 knapsack problem) using dynamic programming is typically O(nW), where 'n' is the number of items and 'W' is the capacity of the knapsack. However, it can be optimized to O(W) by using only two rows (or even one row) of the DP table, as the current row only depends on the previous row.","The optimal solution to the 0/1 knapsack problem using dynamic programming typically has a space complexity of O(W), where W is the maximum capacity of the knapsack. This is achieved by optimizing the standard O(nW) 2D DP table to use only two rows or even a single row.",O(W),-1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_009,False,True,FLIP_TO_CORRECT,"France has the most time zones of any country, with a total of 12 when including all of its overseas territories.",France,France,-1.0,1.0,answer,answer
fb,google/gemini-2.5-flash,abs_010,False,True,FLIP_TO_CORRECT,The smooth endoplasmic reticulum (SER) is responsible for the synthesis of steroid hormones in endocrine cells.,The smooth endoplasmic reticulum (SER) is responsible for the synthesis of steroid hormones in endocrine cells.,Smooth endoplasmic reticulum,-1.0,1.0,answer,answer
